;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
2200;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 21;-333.06;08.10.2020
2201;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 21;2007.98;13.10.2020
2202;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 21;3713.94;10.11.2020
2203;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 21;2299.73;09.12.2020
2204;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 21;-259.47;29.12.2020
2205;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 21;-78.62;29.12.2020
2207;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;8378.18;14.01.2020
2208;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;7955.32;07.02.2020
2209;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;8679.12;05.03.2020
2210;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;8067.17;14.04.2020
2211;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;6226.83;21.05.2020
2212;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;6233.76;15.06.2020
2213;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;6794.8;13.07.2020
2214;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;1333.34;10.08.2020
2215;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;5663.45;09.09.2020
2216;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;8027.79;13.10.2020
2217;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;7851.3;10.11.2020
2218;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам зд. ул. М-Амурского, 42;6679.55;09.12.2020
2220;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;561.7;14.01.2020
2221;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;545.12;07.02.2020
2222;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;584.9;11.03.2020
2223;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;538.62;07.04.2020
2224;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;478.82;07.05.2020
2225;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;521.92;04.06.2020
2226;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;531.86;08.07.2020
2227;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;553.09;10.08.2020
2228;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;481.15;07.09.2020
2229;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;727.82;08.10.2020
2230;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;620.11;06.11.2020
2231;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  водоотведение по тарифам РКЦ Комсомольск-на-Амуре, пр. Первостроителей, 19;590.78;07.12.2020
2234;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;593.03;10.01.2020
2235;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;627.91;04.02.2020
2236;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;662.8;05.03.2020
2237;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;662.8;07.04.2020
2238;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;767.45;12.05.2020
2239;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;697.68;02.06.2020
2240;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;697.68;06.07.2020
2241;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;1968.62;05.08.2020
2242;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;911.4;09.09.2020
2243;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;729.12;02.10.2020
2244;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;510.38;03.11.2020
2245;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;911.4;03.12.2020
2247;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;5848.45;14.01.2020
2248;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;2945.31;07.02.2020
2249;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;4088.36;05.03.2020
2250;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;4457.56;14.04.2020
2251;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;4200.91;21.05.2020
2252;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;3019.42;15.06.2020
2253;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;4499.18;13.07.2020
2254;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;5033.5;10.08.2020
2255;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;5432.13;09.09.2020
2256;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;3810.03;13.10.2020
2257;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;5348.66;10.11.2020
2258;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. Воронежская, 154;3937.83;09.12.2020
2260;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;5562.05;14.01.2020
2261;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;3578.75;07.02.2020
2262;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;8244.23;05.03.2020
2263;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;5092.36;14.04.2020
2264;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;5273.92;21.05.2020
2265;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;816.41;13.07.2020
2266;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;2718.9;10.08.2020
2267;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;2838.67;09.09.2020
2268;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;-438.03;08.10.2020
2269;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;2512.04;13.10.2020
2270;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;4646.23;10.11.2020
2271;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;2877.02;09.12.2020
2272;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;-342.62;29.12.2020
2273;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 21;-103.82;29.12.2020
2275;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;4435.43;14.01.2020
2276;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;3779.61;07.02.2020
2277;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;4673.71;05.03.2020
2278;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;4307.95;14.04.2020
2279;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;1326.18;21.05.2020
2280;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;1540.08;15.06.2020
2281;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;2438.46;13.07.2020
2282;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;1668.05;10.08.2020
2283;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;3292.2;09.09.2020
2284;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;3544.6;13.10.2020
2285;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;3323.81;10.11.2020
2286;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам зд. ул. М- Амурского, 42;2460.37;09.12.2020
2288;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;576.72;14.01.2020
2289;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;519.05;07.02.2020
2290;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;605.56;11.03.2020
2291;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;547.88;07.04.2020
2292;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;374.87;07.05.2020
2293;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;490.21;04.06.2020
2294;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;490.21;08.07.2020
2295;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;540;10.08.2020
2296;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;360;07.09.2020
2297;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;900;08.10.2020
2298;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;480;06.11.2020
2299;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за холодное водоснабжение по тарифам РКЦ Комсомольск-на-Амуре,пр. Первостроителей, 19;600;07.12.2020
2302;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;435.41;13.01.2020
2303;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;435.41;13.02.2020
2304;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;407.32;11.03.2020
2305;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;435.41;14.04.2020
2306;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;421.36;26.05.2020
2307;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;435.41;02.07.2020
2308;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;421.36;13.07.2020
2309;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;456.49;07.08.2020
2310;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;456.49;09.09.2020
2311;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;577.76;13.10.2020
2312;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;456.49;10.11.2020
2313;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за  горячее водоснабжение по тарифам зд. Комсомольск -на- Амуре, пр. Первостроителей, 19;441.76;11.12.2020
2315;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. Воронежская, 154;1192.89;02.07.2020
2316;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. Воронежская, 154;1635.31;13.07.2020
2317;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. Воронежская, 154;560.27;07.08.2020
2318;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. Воронежская, 154;553.74;09.09.2020
2319;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. Воронежская, 154;273.91;13.10.2020
2321;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. М-Амурского, 42;6613.42;14.01.2020
2322;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. М-Амурского, 42;6544.53;07.02.2020
2323;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. М-Амурского, 42;6122.29;11.03.2020
2324;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. М-Амурского, 42;6544.53;14.04.2020
2325;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. М-Амурского, 42;6666.76;26.05.2020
2326;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. М-Амурского, 42;3510.78;07.08.2020
2327;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. М-Амурского, 42;6669.15;09.09.2020
2328;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. М-Амурского, 42;5746.16;13.10.2020
2329;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. М-Амурского, 42;6052.47;10.11.2020
2330;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. М-Амурского, 42;5857.22;09.12.2020
2331;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам зд. ул. М-Амурского, 42;1453.89;23.12.2020
2333;Расходы по оплате услуг водоснабжения, водоотведения;Оплата за горячее водоснабжение по тарифам РКЦ Советская Гавань, ул. Советская, 26;114.07;16.12.2020
2345;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;340560;03.02.2020
2346;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;463680;04.03.2020
2347;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;362880;08.04.2020
2348;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;-204.62;28.04.2020
2349;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;386455.84;12.05.2020
2350;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;349920;11.06.2020
2351;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;431280;09.07.2020
2352;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;370080;31.07.2020
2353;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;-972.78;01.09.2020
2354;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;393840;10.09.2020
2355;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;387360;09.10.2020
2356;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;399888;12.11.2020
2357;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;416232;02.12.2020
2358;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;-678.18;09.12.2020
2359;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;-467.71;09.12.2020
2360;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;-912.03;28.12.2020
2361;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;-350.78;28.12.2020
2362;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;363214.14;31.12.2020
2364;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;20970;03.02.2020
2365;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;18306;04.03.2020
2366;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;17580;08.04.2020
2367;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;21564;12.05.2020
2368;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;20034;11.06.2020
2369;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;24750;09.07.2020
2370;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;19794;31.07.2020
2371;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;24474;10.09.2020
2372;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;21732;09.10.2020
2373;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;23472;12.11.2020
2374;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;20868;02.12.2020
2375;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии, г. Южно-Сахалинск, ул. Карла Маркса, д. 16;17316;31.12.2020
2377;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;33666;17.02.2020
2378;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;27402;24.03.2020
2379;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;35466;27.04.2020
2380;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;35208;28.05.2020
2381;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;27618;11.06.2020
2382;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;29592;10.07.2020
2383;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;28530;17.08.2020
2384;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;30852;14.09.2020
2385;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;28542;09.10.2020
2386;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;29556;18.11.2020
2387;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;35436;21.12.2020
2388;Расходы по оплате потребления электроэнергии;Расходы по оплате потребления электроэнергии РКЦ Курильск;23130;30.12.2020
2392;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Расходы по оплате отопления, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;311055.72;19.02.2020
2393;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Расходы по оплате отопления, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;297195.15;19.03.2020
2394;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Расходы по оплате отопления, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;278543;10.04.2020
2395;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Расходы по оплате отопления, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;221262.93;08.05.2020
2396;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Расходы по оплате отопления, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;157248.95;11.06.2020
2397;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Расходы по оплате отопления, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;48502.32;08.07.2020
2398;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Расходы по оплате отопления, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;89275.74;10.11.2020
2399;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Расходы по оплате отопления, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;200301.12;08.12.2020
2400;Расходы по оплате всех видов отопления зданий и сооружений (кроме электро- и газового снабжения);Расходы по оплате отопления, г. Южно-Сахалинск, Коммунистический пр-т, д. 47;265212.77;29.12.2020
